student_id,weak_kcs,n_weak,weakest_5
user12089,Bipartite Graph Check;Dijkstra;Priority Queue;dsu;flows,5,Polygon Area;geometry;Max Flow;graph matchings;Dijkstra
user12107,,0,Distance Between Points;geometry;Dijkstra;Priority Queue;dsu
user12110,,0,trees;binary search;divide and conquer;Binary Search on Array;Binary Search on Answer
user12119,binary search;brute force;divide and conquer;trees,4,divide and conquer;binary search;trees;brute force;Meet-in-the-middle
user12135,Dijkstra;dsu,2,geometry;Dijkstra;Priority Queue;flows;Connected Components
user12142,Connected Components;Max Flow;Meet-in-the-middle;Topological Sort;Tree DFS;Tree DP;brute force;data structures;divide and conquer;dp;fft;flows;graphs;shortest paths;trees;two pointers,16,divide and conquer;trees;shortest paths;fft;graphs
user12148,Bipartite Graph Check;Dijkstra;Distance Between Points;Orientation Test;flows;geometry;graph matchings,7,Polygon Area;Orientation Test;Distance Between Points;geometry;graph matchings
user12153,geometry,1,Polygon Area;geometry;shortest paths;Tree DFS;hashing
user12163,Max Flow;flows;geometry;graph matchings,4,geometry;Distance Between Points;Max Flow;graph matchings;flows
user12180,data structures;dp,2,dp;data structures;Binary Lifting;trees;brute force
user12183,Dijkstra,1,Distance Between Points;geometry;Dijkstra;Connected Components;dsu
user12184,,0,graph matchings;shortest paths;dsu;DFS;BFS
user12198,divide and conquer;trees,2,divide and conquer;trees;shortest paths;brute force;dp
user12215,DFS;Distance Between Points;geometry,3,Line Intersection;Polygon Area;Distance Between Points;geometry;Dijkstra
user12216,,0,shortest paths;dsu;graphs;Stack;trees
user12226,,0,binary search;two pointers;greedy;brute force;games
user12228,Hash Map;Ordered Set;Stack;data structures;dsu,5,data structures;Ordered Set;Hash Map;dsu;Fenwick Tree
user12231,Dijkstra;geometry,2,geometry;Distance Between Points;flows;Dijkstra;Priority Queue
user12246,,0,Distance Between Points;geometry;shortest paths;Graph Representation;Monotonic Stack
user12255,Brute Force Enumeration;Hash Map;Priority Queue;Simulation;Tree DFS;Tree DP;binary search;brute force;constructive algorithms;data structures;divide and conquer;dp;graphs;hashing;implementation;string suffix structures;strings;trees;two pointers,19,trees;data structures;divide and conquer;shortest paths;flows
user12264,divide and conquer;flows,2,divide and conquer;flows;shortest paths;trees;fft
user12266,,0,trees;divide and conquer;flows;shortest paths;binary search
user12277,geometry,1,Distance Between Points;geometry;hashing;graphs;Hash Map
user12289,Priority Queue;dsu;geometry,3,Distance Between Points;geometry;flows;Priority Queue;Monotonic Queue
user1229,Connected Components;DFS;Dijkstra;Distance Between Points;Interval DP;dsu;flows;geometry;graph matchings,9,Polygon Area;Distance Between Points;geometry;graph matchings;Dijkstra
user12299,Binary Search on Array;Bitmask Enumeration;Expected Value;binary search;bitmasks;brute force;combinatorics;constructive algorithms;data structures;games;greedy;implementation;math;number theory;probabilities;string suffix structures;strings;two pointers,18,number theory;games;math;combinatorics;binary search
user12323,binary search;string suffix structures,2,binary search;string suffix structures;ternary search;Binary Search on Answer;Binary Search on Array
user12324,Bipartite Graph Check;Distance Between Points;flows;geometry;graph matchings,5,Distance Between Points;geometry;graph matchings;Dijkstra;flows
user12336,Distance Between Points;Orientation Test;flows;geometry;graph matchings,5,Orientation Test;Distance Between Points;geometry;Dijkstra;graph matchings
user12338,Priority Queue;Topological Sort;flows;geometry;graph matchings,5,Distance Between Points;geometry;Max Flow;graph matchings;Dijkstra
user12346,Priority Queue;geometry,2,Polygon Area;Distance Between Points;geometry;Dijkstra;flows
user1239,geometry,1,geometry;shortest paths;dsu;Tree DFS;BFS
user12393,Binary Lifting;Brute Force Enumeration;Hash Map;Prefix Sum;Priority Queue;Simulation;Sliding Window;State Simulation;constructive algorithms;data structures;dsu;hashing;implementation;interactive;strings;two pointers,16,data structures;Multiset;Brute Force Enumeration;Simulation;interactive
user12399,flows;geometry;graph matchings,3,Polygon Area;Distance Between Points;geometry;Max Flow;graph matchings
user12412,Connected Components;DFS;Dijkstra;Priority Queue;flows;geometry;graph matchings,7,Polygon Area;Orientation Test;Min Cut;Distance Between Points;geometry
user12415,dsu;flows,2,geometry;flows;Priority Queue;dsu;graphs
user12416,Bipartite Graph Check;Distance Between Points;Orientation Test;Shortest Path in DAG;geometry,5,Orientation Test;geometry;Distance Between Points;Shortest Path in DAG;Priority Queue
user1242,Priority Queue;flows;geometry;graph matchings,4,Polygon Area;Distance Between Points;geometry;graph matchings;Max Flow
user12422,Bitmask Enumeration;Brute Force Enumeration;bitmasks;brute force;constructive algorithms;data structures;divide and conquer;flows;games;graphs;implementation;math;number theory;shortest paths;trees,15,brute force;graphs;shortest paths;divide and conquer;implementation
user12423,2-sat;Bipartite Graph Check;Connected Components;Convex Hull;DFS;Dijkstra;Distance Between Points;Line Intersection;Max Flow;Orientation Test;Polygon Area;Priority Queue;Topological Sort;flows;geometry;graph matchings,16,Line Intersection;Polygon Area;Orientation Test;Min Cut;Distance Between Points
user12428,Line Intersection,1,Line Intersection;graph matchings;Priority Queue;flows;geometry
user12434,Bipartite Graph Check;Distance Between Points;Orientation Test;geometry,4,Orientation Test;Distance Between Points;geometry;graph matchings;Dijkstra
user12440,Bitmask Enumeration;Brute Force Enumeration;Difference Array;Fenwick Tree;Lazy Segment Tree;Monotonic Stack;Prefix Sum;Segment Tree;Simulation;Stack;bitmasks;constructive algorithms;data structures;dsu;implementation;interactive;two pointers,17,data structures;Fenwick Tree;Monotonic Stack;Stack;Simulation
user12443,Bipartite Graph Check;Distance Between Points;Max Flow;Priority Queue;flows;geometry;graph matchings,7,Polygon Area;Distance Between Points;geometry;graph matchings;Dijkstra
user12459,Binary Search on Answer;Binary Search on Array;Fenwick Tree;Hash Map;Suffix Array;binary search;data structures;divide and conquer;greedy;hashing;sortings;string suffix structures;strings;trees;two pointers,15,string suffix structures;binary search;strings;trees;two pointers
user12469,,0,dsu;BFS;Tree Diameter;shortest paths;hashing
user12479,Binary Lifting;Fenwick Tree;Hash Map;Meet-in-the-middle;Mo's Algorithm;Multiset;Sliding Window;Tree DP;Two Pointers on Sorted Array;binary search;data structures;divide and conquer;dp;fft;greedy;sortings;string suffix structures;trees;two pointers,19,two pointers;Mo's Algorithm;Fenwick Tree;dp;divide and conquer
user12484,Dijkstra;flows;geometry;graph matchings,4,Distance Between Points;geometry;Max Flow;graph matchings;Dijkstra
user12487,Dijkstra;Max Flow;Priority Queue;flows;geometry;graph matchings,6,Orientation Test;Distance Between Points;geometry;Max Flow;graph matchings
user12498,Bipartite Graph Check;Convex Hull;Dijkstra;Distance Between Points;flows;geometry;graph matchings,7,Distance Between Points;Convex Hull;geometry;Max Flow;graph matchings
user12520,DFS;Dijkstra;dsu,3,graph matchings;Dijkstra;flows;Topological Sort;dsu
user12527,,0,geometry;BFS;Graph Representation;dsu;2D DP
user12538,Priority Queue;flows;graph matchings,3,geometry;graph matchings;flows;Priority Queue;dsu
user12546,DFS;Tree DFS;binary search;brute force;divide and conquer;dp;graphs;shortest paths;trees,9,graphs;divide and conquer;shortest paths;flows;trees
user12548,Binary Search on Answer;Binary Search on Array;Brute Force Enumeration;Greedy Sorting;Hash Map;Sliding Window;Two Pointers on Sorted Array;binary search;brute force;constructive algorithms;data structures;divide and conquer;flows;geometry;graphs;greedy;implementation;shortest paths;sortings;string suffix structures;strings;trees;two pointers,23,two pointers;binary search;Fenwick Tree;sortings;greedy
user12549,Max Flow,1,Max Flow;Priority Queue;flows;dsu;DFS
user12586,binary search;trees,2,binary search;trees;Binary Search on Array;ternary search;Binary Search on Answer
user1259,shortest paths,1,shortest paths;divide and conquer;trees;graphs;Tree DFS
user12592,Priority Queue;geometry,2,Orientation Test;Distance Between Points;geometry;graph matchings;Dijkstra
user12594,,0,flows;dsu;Connected Components;DP on DAG;graphs
user12599,geometry,1,Line Intersection;geometry;Dijkstra;Shortest Path in DAG;Priority Queue
user12601,Bipartite Graph Check;Dijkstra;Distance Between Points;flows;geometry;graph matchings,6,Distance Between Points;geometry;Max Flow;graph matchings;Dijkstra
user12604,,0,flows;divide and conquer;trees;shortest paths;binary search
user12618,Bipartite Graph Check;Distance Between Points;dsu;flows;geometry;graph matchings,6,Distance Between Points;geometry;graph matchings;Dijkstra;flows
user12625,Max Flow;flows,2,Max Flow;flows;geometry;Distance Between Points;Tree Diameter
user12643,,0,Priority Queue;Orientation Test;flows;dsu;geometry
user12647,,0,divide and conquer;trees;dp;shortest paths;flows
user12663,,0,Min Cut;graph matchings;flows;dsu;hashing
user12671,Line Intersection;Max Flow;Polygon Area;Priority Queue;flows;geometry;graph matchings,7,Line Intersection;Polygon Area;Orientation Test;Distance Between Points;geometry
user12672,geometry,1,Distance Between Points;geometry;dsu;Monotonic Stack;Connected Components
user1268,BFS;Connected Components;DFS;Distance Between Points;Max Flow;Polygon Area;Topological Sort;dsu;flows;geometry;graph matchings,11,Polygon Area;Distance Between Points;geometry;graph matchings;Max Flow
user12686,2-sat;DFS;geometry;graph matchings,4,Distance Between Points;geometry;graph matchings;flows;Priority Queue
user12689,dsu,1,Polygon Area;geometry;flows;dsu;shortest paths
user12697,Bipartite Graph Check;Dijkstra;Priority Queue;flows;geometry;graph matchings,6,Distance Between Points;geometry;graph matchings;Dijkstra;flows
user12701,divide and conquer;dp,2,divide and conquer;dp;brute force;Bitmask DP;bitmasks
user12709,Priority Queue;flows;graph matchings,3,Polygon Area;Distance Between Points;geometry;Max Flow;graph matchings
user12712,Segment Tree;data structures;divide and conquer;dp;shortest paths,5,shortest paths;data structures;Binary Lifting;Ordered Set;dp
user12720,Distance Between Points;flows;geometry;graph matchings,4,geometry;Distance Between Points;graph matchings;flows;Priority Queue
user12730,binary search;brute force;constructive algorithms;data structures;dp;greedy;implementation;sortings;trees;two pointers,10,divide and conquer;greedy;brute force;two pointers;binary search
user12739,geometry,1,flows;geometry;trees;Tree DP;dp
user12744,dsu;flows,2,geometry;flows;Priority Queue;Connected Components;dsu
user12745,Bitmask Enumeration;bitmasks;brute force;constructive algorithms;data structures;greedy;implementation;math;number theory;sortings;two pointers,11,binary search;greedy;brute force;two pointers;bitmasks
user1275,dsu;interactive,2,dsu;interactive;Simulation;Brute Force Enumeration;data structures
user12761,Convex Hull;Distance Between Points;Orientation Test;geometry,4,Polygon Area;Orientation Test;Distance Between Points;Convex Hull;geometry
user12767,,0,graphs;trees;Tree DP;dp;binary search
user12776,Bipartite Graph Check;Distance Between Points;Priority Queue;flows;geometry;graph matchings,6,Polygon Area;Distance Between Points;geometry;graph matchings;flows
user12798,Binary Search on Array;Bitmask Enumeration;Simulation;binary search;bitmasks;brute force;constructive algorithms;data structures;greedy;implementation;number theory;sortings;two pointers,13,data structures;two pointers;brute force;binary search;implementation
user12831,Bipartite Graph Check;Connected Components;Distance Between Points;Line Intersection;Max Flow;Polygon Area;flows;geometry;graph matchings,9,Line Intersection;Polygon Area;Orientation Test;Distance Between Points;geometry
user12834,,0,flows;Priority Queue;dsu;Tree DFS;Tree DP
user12842,Bellman-Ford;Connected Components;Line Intersection;dsu;flows;geometry;graph matchings,7,Line Intersection;Orientation Test;geometry;graph matchings;Max Flow
user12844,Dijkstra;Max Flow;Topological Sort;flows;geometry,5,Line Intersection;Polygon Area;Distance Between Points;geometry;Max Flow
user12852,geometry;graph matchings,2,Min Cut;Distance Between Points;geometry;graph matchings;Shortest Path in DAG
user12856,Distance Between Points;Max Flow;Priority Queue;flows;geometry;graph matchings,6,Polygon Area;Distance Between Points;Convex Hull;geometry;Max Flow
user1286,,0,trees;divide and conquer;data structures;Hash Map;dp
user12860,Meet-in-the-middle;brute force;divide and conquer;dp;fft;trees,6,divide and conquer;trees;dp;fft;Meet-in-the-middle
user12867,brute force;trees,2,trees;brute force;binary search;data structures;ternary search
user12878,Distance Between Points;Max Flow;flows;geometry;graph matchings,5,Distance Between Points;geometry;Max Flow;graph matchings;flows
user12881,Dijkstra;Priority Queue;flows;graph matchings,4,geometry;Max Flow;graph matchings;Dijkstra;flows
user12889,Distance Between Points;geometry;graph matchings,3,graph matchings;geometry;flows;Distance Between Points;Bipartite Graph Check
user12891,Binary Search on Answer;Binary Search on Array;Bitmask Enumeration;Brute Force Enumeration;Greedy Sorting;Hash Map;Ordered Set;binary search;bitmasks;brute force;constructive algorithms;data structures;games;greedy;hashing;implementation;number theory;sortings;string suffix structures;strings;trees;two pointers,22,two pointers;binary search;greedy;string suffix structures;data structures
user12892,Binary Search on Array;Brute Force Enumeration;binary search;bitmasks;brute force;constructive algorithms;data structures;divide and conquer;dp;flows;greedy;implementation;shortest paths;sortings;strings;trees;two pointers,17,divide and conquer;brute force;dp;Meet-in-the-middle;greedy
user12898,Activity Selection;Binary Search on Answer;Binary Search on Array;Custom Comparator Sorting;Greedy Sorting;Hash Map;Sliding Window;binary search;data structures;greedy;sortings;string suffix structures;strings;trees;two pointers,15,binary search;two pointers;sortings;Binary Search on Array;greedy
