student_id,weak_kcs,n_weak,weakest_5
user12299,Bitmask Enumeration;Brute Force Enumeration;Expected Value;Simulation;String Matching;Suffix Automaton;binary search;bitmasks;brute force;combinatorics;constructive algorithms;data structures;games;greedy;hashing;implementation;interactive;math;number theory;probabilities;string suffix structures;strings;trees,23,strings;constructive algorithms;number theory;probabilities;games
user12323,Binary Lifting,1,Binary Lifting;Lowest Common Ancestor;Tree Diameter;ternary search;Tree DFS
user12324,,0,geometry;flows;graph matchings;Distance Between Points;2-sat
user12336,flows;graph matchings,2,flows;graph matchings;shortest paths;Dijkstra;Bipartite Graph Check
user12338,,0,Max Flow;graph matchings;geometry;flows;Distance Between Points
user12346,geometry,1,flows;Polygon Area;geometry;Distance Between Points;Bipartite Graph Check
user1239,,0,shortest paths;geometry;graphs;Strongly Connected Components;dsu
user12393,Binary Lifting;Brute Force Enumeration;Difference Array;Hash Map;Prefix Sum;Priority Queue;Simulation;State Simulation;String Matching;Tree DP;brute force;constructive algorithms;data structures;dsu;hashing;implementation;interactive;ternary search,18,interactive;constructive algorithms;Simulation;Prefix Sum;Schedules
user12399,flows;geometry;graph matchings,3,Max Flow;flows;geometry;graph matchings;Polygon Area
user12412,geometry;graph matchings,2,Min Cut;Orientation Test;geometry;Polygon Area;graph matchings
user12415,flows,1,geometry;flows;graphs;Hash Map;dp
user12416,,0,geometry;Orientation Test;shortest paths;Bipartite Graph Check;graphs
user1242,flows;geometry;graph matchings,3,Max Flow;graph matchings;Polygon Area;geometry;flows
user12422,Bitmask Enumeration;Brute Force Enumeration;Graph Representation;Prime Factorization;Prime Sieve;Priority Queue;Queue;Simulation;Stack;bitmasks;brute force;combinatorics;constructive algorithms;data structures;divide and conquer;dsu;flows;games;graphs;implementation;math;number theory;probabilities;shortest paths;trees,25,number theory;math;brute force;bitmasks;graphs
user12423,2-sat;Bipartite Graph Check;Convex Hull;Distance Between Points;Line Intersection;Max Flow;Orientation Test;Polygon Area;flows;geometry;graph matchings,11,Min Cut;Line Intersection;Orientation Test;Polygon Area;Convex Hull
user12428,,0,divide and conquer;trees;dp;shortest paths;Tree DFS
user12434,Orientation Test;geometry,2,graph matchings;flows;Orientation Test;geometry;Bipartite Graph Check
user12440,Bitmask Enumeration;Brute Force Enumeration;Fast Exponentiation;Fenwick Tree;Monotonic Stack;Segment Tree;Stack;binary search;bitmasks;brute force;data structures;divide and conquer;dsu;games;graphs;greedy;implementation;math;number theory;shortest paths;two pointers,21,brute force;bitmasks;data structures;Bitmask Enumeration;two pointers
user12443,,0,Max Flow;graph matchings;geometry;flows;Polygon Area
user12459,Binary Search on Answer;Binary Search on Array;Hash Map;String Matching;Suffix Array;binary search;brute force;divide and conquer;dp;greedy;hashing;string suffix structures;strings;trees;two pointers,15,string suffix structures;strings;binary search;String Hashing;hashing
user12469,,0,Tree Diameter;ternary search;hashing;graphs;dsu
user12479,1D DP;2D DP;Bitmask DP;DP on DAG;Digit DP;Edit Distance;Fenwick Tree;Hash Map;Interval DP;Knapsack;Meet-in-the-middle;Multiset;Tree DP;binary search;brute force;data structures;divide and conquer;dp;fft;shortest paths;trees;two pointers,22,dp;divide and conquer;fft;Meet-in-the-middle;brute force
user12484,flows;geometry;graph matchings,3,graph matchings;geometry;Max Flow;flows;Distance Between Points
user12487,Max Flow;flows;geometry;graph matchings,4,Orientation Test;geometry;Distance Between Points;graph matchings;Max Flow
user12498,Convex Hull;Distance Between Points;geometry;graph matchings,4,geometry;Convex Hull;Distance Between Points;Max Flow;graph matchings
user12520,,0,graph matchings;flows;2D DP;Strongly Connected Components;Ordered Set
user12527,,0,geometry;2D DP;Hash Map;BFS;Monotonic Stack
user12538,graph matchings,1,geometry;graph matchings;flows;2D DP;Knapsack
user12546,BFS;DFS;Sparse Table;Tree DFS;brute force;constructive algorithms;data structures;divide and conquer;dp;graphs;greedy;shortest paths;trees,13,divide and conquer;shortest paths;trees;graphs;flows
user12548,Binary Search on Answer;Binary Search on Array;Brute Force Enumeration;Cycle Detection;Greedy Sorting;Interval Scheduling;Max Flow;Priority Queue;Sliding Window;Two Pointers on Sorted Array;binary search;brute force;constructive algorithms;data structures;divide and conquer;flows;graphs;greedy;implementation;shortest paths;sortings;trees;two pointers,23,graphs;greedy;two pointers;binary search;sortings
user12549,flows,1,flows;Max Flow;hashing;graphs;Suffix Automaton
user12586,divide and conquer;ternary search;trees,3,trees;Tree DFS;divide and conquer;ternary search;dsu
user1259,,0,trees;graphs;shortest paths;Priority Queue;divide and conquer
user12592,,0,flows;shortest paths;ternary search;graph matchings;trees
user12594,,0,flows;Connected Components;DP on DAG;graphs;dsu
user12599,,0,graphs;Hash Map;Priority Queue;shortest paths;trees
user12601,Bipartite Graph Check;flows;graph matchings,3,Max Flow;graph matchings;flows;Shortest Path in DAG;Bipartite Graph Check
user12604,,0,ternary search;binary search;Binary Search on Answer;trees;Binary Search on Array
user12618,flows;geometry;graph matchings,3,graph matchings;flows;geometry;Bipartite Graph Check;2-sat
user12625,,0,dsu;Max Flow;Monotonic Stack;shortest paths;flows
user12643,,0,geometry;flows;Orientation Test;shortest paths;Hash Map
user12647,Tree DFS;Tree DP;brute force;data structures;divide and conquer;dp;shortest paths;trees,8,trees;dp;divide and conquer;brute force;data structures
user12663,,0,Min Cut;dsu;Monotonic Stack;graph matchings;flows
user12671,Line Intersection,1,Line Intersection;Orientation Test;Polygon Area;geometry;Max Flow
user12672,,0,dsu;geometry;shortest paths;Monotonic Stack;Distance Between Points
user1268,Max Flow;Polygon Area;flows;geometry;graph matchings,5,Max Flow;graph matchings;geometry;Polygon Area;flows
user12686,geometry;graph matchings,2,geometry;Distance Between Points;graph matchings;flows;2-sat
user12689,,0,Polygon Area;geometry;flows;dsu;Tree Diameter
user12697,2-sat;flows;graph matchings,3,graph matchings;flows;2-sat;Bipartite Graph Check;Priority Queue
user12701,1D DP;Bitmask DP;Bitmask Enumeration;Digit DP;Tree DP;bitmasks;brute force;divide and conquer;dp;trees,10,dp;divide and conquer;Bitmask DP;bitmasks;Tree DP
user12709,flows;graph matchings,2,Polygon Area;geometry;Max Flow;graph matchings;Distance Between Points
user12712,Bitmask DP;DFS;Tree DP;data structures;divide and conquer;dp;graphs;shortest paths;trees,9,dp;shortest paths;divide and conquer;graphs;fft
user12720,Distance Between Points;flows;geometry;graph matchings,4,geometry;Distance Between Points;graph matchings;flows;Priority Queue
user12730,2D DP;brute force;dp,3,dp;2D DP;brute force;Bitmask DP;Knapsack
user12739,,0,flows;Meet-in-the-middle;dp;trees;Tree DP
user12744,flows,1,geometry;flows;2D DP;Priority Queue;Ordered Set
user12745,Bitmask Enumeration;bitmasks;brute force;data structures;greedy;math;number theory;sortings;two pointers,9,binary search;two pointers;sortings;greedy;bitmasks
user1275,,0,dsu;Max Flow;Dijkstra;Stack;graph matchings
user12761,Orientation Test;geometry,2,geometry;Orientation Test;Polygon Area;Max Flow;Convex Hull
user12767,,0,binary search;Binary Search on Array;graphs;trees;data structures
user12776,Distance Between Points;geometry;graph matchings,3,Polygon Area;geometry;Distance Between Points;graph matchings;flows
user12798,Bitmask Enumeration;Simulation;bitmasks;brute force;constructive algorithms;data structures;implementation;trees,8,data structures;brute force;trees;dsu;bitmasks
user12831,Distance Between Points;Line Intersection;Max Flow;Polygon Area;geometry;graph matchings,6,Line Intersection;Orientation Test;Polygon Area;geometry;graph matchings
user12834,,0,flows;graphs;hashing;Tree DP;trees
user12842,Line Intersection;geometry;graph matchings,3,Line Intersection;Orientation Test;geometry;graph matchings;Max Flow
user12844,Max Flow;geometry,2,Line Intersection;Max Flow;graph matchings;geometry;flows
user12852,geometry;graph matchings,2,Min Cut;flows;graph matchings;geometry;graphs
user12856,geometry,1,geometry;Polygon Area;Max Flow;Convex Hull;graph matchings
user1286,data structures;trees,2,data structures;Hash Map;trees;divide and conquer;dp
user12860,bitmasks;brute force;divide and conquer;dp,4,brute force;divide and conquer;bitmasks;dp;Meet-in-the-middle
user12867,dsu;trees,2,trees;dsu;constructive algorithms;ternary search;interactive
user12878,Distance Between Points;Max Flow;geometry;graph matchings,4,geometry;Distance Between Points;Max Flow;graph matchings;flows
user12881,,0,geometry;Max Flow;flows;graph matchings;Priority Queue
user12889,,0,flows;Hash Map;graph matchings;trees;shortest paths
user12891,Binary Search on Answer;Binary Search on Array;Bitmask Enumeration;Difference Array;Fast Exponentiation;Hash Map;Monotonic Stack;Ordered Set;Permutations;Prime Sieve;Stack;binary search;bitmasks;brute force;combinatorics;data structures;dsu;games;greedy;implementation;math;number theory;probabilities;sortings;string suffix structures;trees;two pointers,27,bitmasks;two pointers;Bitmask Enumeration;data structures;binary search
user12892,1D DP;2D DP;DP on DAG;binary search;bitmasks;brute force;divide and conquer;dp;geometry;greedy;trees,11,dp;divide and conquer;Meet-in-the-middle;brute force;Bitmask DP
user12898,Activity Selection;BFS;Binary Search on Answer;Binary Search on Array;DFS;Dijkstra;Greedy Sorting;Sliding Window;Stack;binary search;constructive algorithms;data structures;divide and conquer;dsu;graphs;greedy;shortest paths;sortings;trees;two pointers,20,binary search;shortest paths;graphs;greedy;flows
user1290,,0,flows;Max Flow;Multiset;ternary search;graph matchings
user12900,flows;geometry;graph matchings,3,flows;geometry;Polygon Area;graph matchings;Priority Queue
user12905,,0,graphs;dsu;dp;combinatorics;data structures
user12936,0-1 BFS;DFS;Dijkstra;Max Flow;flows;graph matchings;graphs;shortest paths,8,Max Flow;graph matchings;flows;Bipartite Graph Check;Dijkstra
user12939,geometry,1,geometry;flows;graph matchings;Distance Between Points;Hash Map
user12947,,0,probabilities;constructive algorithms;games;Expected Value;flows
user12961,Distance Between Points;geometry;graph matchings,3,Polygon Area;geometry;Distance Between Points;graph matchings;Max Flow
user12970,,0,Binary Search on Answer;binary search;Binary Search on Array;Bitmask Enumeration;dsu
user12983,,0,bitmasks;Bitmask Enumeration;brute force;graphs;divide and conquer
user12998,Max Flow;flows;geometry;graph matchings,4,Line Intersection;Max Flow;graph matchings;geometry;flows
user1300,,0,Priority Queue;geometry;shortest paths;Topological Sort;Interval DP
user13004,Max Flow;flows;geometry,3,Max Flow;geometry;graph matchings;flows;Priority Queue
user13007,constructive algorithms;dsu;greedy;interactive;trees,5,Binary Lifting;constructive algorithms;interactive;dsu;trees
user13014,,0,ternary search;graph matchings;Max Flow;Binary Search on Answer;flows
user13020,,0,2D DP;dsu;dp;Permutations;combinatorics
user13021,,0,2-sat;ternary search;graphs;shortest paths;Dijkstra
user13028,,0,shortest paths;Hash Map;Tree DFS;trees;graphs
user13034,,0,graph matchings;2-sat;Interval DP;2D DP;Bipartite Graph Check
user13078,Binary Search on Answer;Binary Search on Array;Priority Queue;Tree Diameter;binary search;dsu;flows;greedy;trees,9,trees;Tree Diameter;binary search;ternary search;Tree DFS
user13086,,0,ternary search;geometry;Binary Search on Answer;Knapsack;Polygon Area
user13098,Simulation;binary search;bitmasks;brute force;constructive algorithms;data structures;flows;games;graphs;greedy;implementation;interactive;math;number theory;trees,15,brute force;implementation;graphs;constructive algorithms;greedy
user13102,Binary Search on Answer;Binary Search on Array;Brute Force Enumeration;Fenwick Tree;Greedy Sorting;Ordered Set;Recursion;Segment Tree;Simulation;String Matching;Suffix Automaton;binary search;bitmasks;brute force;constructive algorithms;data structures;divide and conquer;dp;greedy;hashing;implementation;interactive;sortings;string suffix structures;strings;ternary search;trees;two pointers,28,string suffix structures;binary search;strings;data structures;Multiset
user13106,Bitmask DP;Bitmask Enumeration;Combinations;Expected Value;Modular Combinations;Prime Factorization;bitmasks;combinatorics;games;math;number theory;probabilities;ternary search,13,bitmasks;combinatorics;Modular Combinations;ternary search;games
user1311,,0,graphs;dsu;Digit DP;1D DP;Hash Map
user13113,Binary Search on Answer;binary search;ternary search;trees,4,ternary search;trees;Binary Search on Answer;binary search;Tree DFS
user13114,,0,geometry;graph matchings;Max Flow;flows;Distance Between Points
user13121,Line Intersection;Polygon Area;geometry,3,Line Intersection;Polygon Area;geometry;Distance Between Points;graph matchings
user13125,BFS;Binary Lifting;Bipartite Graph Check;Brute Force Enumeration;Connected Components;Cycle Detection;DFS;Dijkstra;Graph Representation;Lowest Common Ancestor;Max Flow;Meet-in-the-middle;Simulation;Tree DFS;Tree DP;Tree Diameter;binary search;brute force;constructive algorithms;data structures;divide and conquer;dp;fft;flows;graph matchings;graphs;greedy;implementation;shortest paths;string suffix structures;trees;two pointers,32,divide and conquer;graphs;trees;shortest paths;flows
user13135,Convex Hull;Max Flow;Orientation Test;geometry,4,Orientation Test;geometry;Convex Hull;Max Flow;flows
user13153,geometry,1,geometry;Convex Hull;DP on DAG;Dijkstra;Ordered Set
user13155,,0,geometry;Ordered Set;Knapsack;Lowest Common Ancestor;Priority Queue
user13169,geometry,1,geometry;Distance Between Points;Max Flow;graph matchings;flows
user13172,Activity Selection;Binary Search on Answer;Binary Search on Array;Greedy Sorting;Interval Scheduling;Stack;binary search;constructive algorithms;dsu;greedy;interactive,11,ternary search;dsu;Binary Search on Answer;binary search;Greedy Sorting
user13174,greedy;implementation;sortings,3,Binary Search on Array;greedy;brute force;implementation;sortings
